state	sex	pop2000	age	pop2008 
Alaska	F	3516	22	4501
Alaska	F	3577	23	5002
Alaska	F	3555	24	4628
Alaska	F	3852	25	5305
Alaska	F	3811	26	4729
Alaska	F	3913	27	5308
Alaska	F	3986	28	5238
Alaska	F	4423	29	4934
Alaska	F	4447	30	4749
Alaska	F	4317	31	4177
Alaska	F	4264	32	4404
Alaska	F	4344	33	4141
Alaska	F	4514	34	4111
Alaska	F	4970	35	4359
Alaska	F	5095	36	4193
Alaska	F	5425	37	4753
Alaska	F	5522	38	4552
Alaska	F	5630	39	4418
Alaska	F	5709	40	4165
Alaska	F	5541	41	4545
Alaska	F	5749	42	4372
Alaska	F	5833	43	4868
Alaska	F	5542	44	5017
Alaska	F	5682	45	5269
Alaska	F	5310	46	5434
Alaska	F	5204	47	5494
Alaska	F	4906	48	5636
Alaska	F	4499	49	5291
Alaska	F	4429	50	5659
Alaska	F	4124	51	5598
Alaska	F	3776	52	5136
Alaska	F	3970	53	5334
Alaska	F	2955	54	4856
Alaska	F	2950	55	4840
Alaska	F	2718	56	4582
Alaska	F	2675	57	4051
Alaska	F	2348	58	3930
Alaska	F	2081	59	3687
Alaska	F	1898	60	3343
Alaska	F	1689	61	3603
Alaska	F	1634	62	2556
Alaska	F	1517	63	2562
Alaska	F	1407	64	2313
Alaska	F	1428	65	2311
Alaska	F	1289	66	2003
Alaska	F	1266	67	1799
Alaska	F	1124	68	1574
Alaska	F	1202	69	1393
Alaska	F	1185	70	1378
Alaska	F	1063	71	1251
Alaska	F	961	72	1191
Alaska	F	948	73	1202
Alaska	F	906	74	1082
Alaska	F	895	75	1033
Alaska	F	813	76	933
Alaska	F	768	77	959
Alaska	F	693	78	956
Alaska	F	668	79	835
Alaska	F	562	80	680
Alaska	F	443	81	701
Alaska	F	451	82	648
Alaska	F	394	83	624
Alaska	F	362	84	519
Alaska	F	1762	85	3096
Delaware	M	5373	0	6231
Delaware	M	5197	1	6118
Delaware	M	5266	2	5983
Delaware	M	5096	3	5914
Delaware	M	5375	4	5817
Delaware	M	5495	5	5995
Delaware	M	5578	6	5751
Delaware	M	5680	7	5779
Delaware	M	5771	8	5683
Delaware	M	6094	9	5439
Delaware	M	5990	10	5615
Delaware	M	5781	11	5342
Delaware	M	5608	12	5641
Delaware	M	5464	13	5765
Delaware	M	5609	14	5889
Delaware	M	5649	15	5979
Delaware	M	5521	16	6034
Delaware	M	5516	17	6354
Delaware	M	5556	18	6777
Delaware	M	5701	19	5976
Delaware	M	5681	20	5926
Delaware	M	5128	21	5958
Delaware	M	4971	22	5499
Delaware	M	4587	23	5608
Delaware	M	4531	24	5632
Delaware	M	4664	25	5943
Delaware	M	4612	26	4978
Delaware	M	4656	27	5586
Delaware	M	5075	28	5867
Delaware	M	5635	29	4575
Delaware	M	5686	30	5539
Delaware	M	5425	31	5051
Delaware	M	5354	32	4763
Delaware	M	5585	33	5050
Delaware	M	5829	34	5144
Delaware	M	6049	35	5135
Delaware	M	6357	36	5519
Delaware	M	6300	37	6036
Delaware	M	6329	38	6136
Delaware	M	6075	39	5699
Delaware	M	6245	40	5599
Delaware	M	6196	41	5766
Delaware	M	6332	42	6088
Delaware	M	6141	43	6048
Delaware	M	5852	44	6477
Delaware	M	5765	45	6339
Delaware	M	5446	46	6484
Delaware	M	5322	47	6256
Delaware	M	4956	48	6375
Delaware	M	5138	49	6395
South Dakota	M	2212	75	1967
South Dakota	M	2253	76	1921
South Dakota	M	1934	77	1912
South Dakota	M	1817	78	1897
South Dakota	M	1706	79	1782
South Dakota	M	1613	80	1693
South Dakota	M	1401	81	1553
South Dakota	M	1264	82	1416
South Dakota	M	1115	83	1353
South Dakota	M	996	84	1344
South Dakota	M	4796	85	6732
South Dakota	F	5016	0	6066
South Dakota	F	4977	1	5990
South Dakota	F	4888	2	5618
South Dakota	F	4964	3	5621
South Dakota	F	5061	4	5524
South Dakota	F	5013	5	5285
South Dakota	F	5124	6	5115
South Dakota	F	5315	7	5141
South Dakota	F	5441	8	5032
South Dakota	F	5416	9	5071
South Dakota	F	5732	10	5019
South Dakota	F	5719	11	5090
South Dakota	F	5824	12	5246
South Dakota	F	5871	13	5182
South Dakota	F	5891	14	5300
South Dakota	F	6032	15	5455
South Dakota	F	6194	16	5637
South Dakota	F	6155	17	5499
South Dakota	F	5994	18	5390
South Dakota	F	5922	19	5898
South Dakota	F	6019	20	6020
South Dakota	F	5446	21	5923
South Dakota	F	5112	22	5699
South Dakota	F	4737	23	5398
South Dakota	F	4352	24	5399
South Dakota	F	4377	25	4972
South Dakota	F	4236	26	5823
South Dakota	F	4105	27	5173
South Dakota	F	4366	28	5371
South Dakota	F	4712	29	4640
South Dakota	F	4501	30	4713
South Dakota	F	4496	31	4542
South Dakota	F	4271	32	4455
South Dakota	F	4397	33	4343
South Dakota	F	4738	34	4395
South Dakota	F	5161	35	4122
South Dakota	F	5470	36	4462
South Dakota	F	5620	37	4906
South Dakota	F	5727	38	4497
South Dakota	F	5963	39	4641
South Dakota	F	6013	40	4362
South Dakota	F	5842	41	4583
South Dakota	F	5757	42	4891
South Dakota	F	5807	43	5216
South Dakota	F	5748	44	5535
South Dakota	F	5607	45	5676
South Dakota	F	5542	46	5806
South Dakota	F	5256	47	6048
South Dakota	F	5244	48	6058
South Dakota	F	4943	49	5850
South Dakota	F	4731	50	5712
South Dakota	F	4537	51	6007
South Dakota	F	4363	52	5882
South Dakota	F	4448	53	5728
South Dakota	F	3487	54	5772
South Dakota	F	3459	55	5458
South Dakota	F	3654	56	5443
South Dakota	F	3605	57	5184
South Dakota	F	3249	58	4944
South Dakota	F	3064	59	4699
South Dakota	F	3033	60	4640
South Dakota	F	3077	61	4600
South Dakota	F	2964	62	3717
South Dakota	F	2916	63	3610
South Dakota	F	2868	64	3898
South Dakota	F	2876	65	3745
South Dakota	F	2795	66	3273
South Dakota	F	2833	67	3059
South Dakota	F	2940	68	2946
South Dakota	F	2986	69	2924
South Dakota	F	2860	70	2756
South Dakota	F	2841	71	2663
South Dakota	F	2713	72	2543
South Dakota	F	2811	73	2538
South Dakota	F	2716	74	2469
South Dakota	F	2579	75	2453
South Dakota	F	2594	76	2557
South Dakota	F	2494	77	2572
South Dakota	F	2514	78	2401
South Dakota	F	2417	79	2355
South Dakota	F	2261	80	2240
South Dakota	F	2118	81	2272
South Dakota	F	2017	82	2146
South Dakota	F	1969	83	1977
South Dakota	F	1741	84	1963
South Dakota	F	11427	85	13913
Tennessee	M	38916	0	43537
Tennessee	M	38569	1	43343
Tennessee	M	38157	2	42592
Tennessee	M	37780	3	41530
Tennessee	M	38789	4	41627
Tennessee	M	39442	5	40758
Tennessee	M	39262	6	40963
Tennessee	M	40356	7	42287
Tennessee	M	41016	8	41043
Tennessee	M	42320	9	40944
Tennessee	M	42550	10	40654
Tennessee	M	41206	11	40248
Tennessee	M	40226	12	41261
Tennessee	M	39531	13	41969
Tennessee	M	40064	14	41759
Tennessee	M	40192	15	42830
Tennessee	M	39892	16	43238
Tennessee	M	40539	17	44452
Tennessee	M	40468	18	41883
Tennessee	M	41056	19	38818
Tennessee	M	40512	20	37573
Tennessee	M	38980	21	37588
Tennessee	M	37950	22	39120
Tennessee	M	37456	23	40392
Tennessee	M	36332	24	40083
Tennessee	M	38133	25	40499
Tennessee	M	37968	26	41475
Tennessee	M	38758	27	45410
Tennessee	M	40577	28	46376
Tennessee	M	43017	29	44094
Tennessee	M	43615	30	42211
Tennessee	M	40420	31	39868
Tennessee	M	39261	32	38181
Tennessee	M	39356	33	40291
Tennessee	M	40748	34	39200
Tennessee	M	43882	35	40644
Tennessee	M	44798	36	42462
Tennessee	M	43835	37	44641
Tennessee	M	43731	38	45331
Tennessee	M	43970	39	41921
Tennessee	M	45343	40	41233
Tennessee	M	43906	41	40829
Tennessee	M	43924	42	42818
Tennessee	M	43962	43	45398
Tennessee	M	42415	44	46350
Tennessee	M	43100	45	45330
Tennessee	M	42058	46	45200
Tennessee	M	39777	47	45227
Tennessee	M	39077	48	45922
Tennessee	M	38435	49	44568
Tennessee	M	38895	50	44284
Tennessee	M	38068	51	44243
Tennessee	M	38330	52	42537
Tennessee	M	40500	53	42786
Tennessee	M	29582	54	41972
Tennessee	M	30139	55	39294
Tennessee	M	29736	56	38531
Tennessee	M	30384	57	38026
Tennessee	M	27592	58	38204
Tennessee	M	25472	59	37067
Tennessee	M	24629	60	37255
Tennessee	M	23589	61	39018
Tennessee	M	23127	62	28319
Tennessee	M	21154	63	28739
Tennessee	M	21528	64	28386
Tennessee	M	20582	65	28521
Tennessee	M	18864	66	25328
Tennessee	M	18481	67	23030
Tennessee	M	18190	68	21827
Tennessee	M	17103	69	20597
Tennessee	M	17497	70	19838
Tennessee	M	15902	71	17716
Tennessee	M	15499	72	17521
Tennessee	M	14706	73	16467
Tennessee	M	13717	74	14753
Tennessee	M	13470	75	14055
Tennessee	M	12317	76	13680
Tennessee	M	11168	77	12304
Tennessee	M	10672	78	12340
Tennessee	M	9583	79	10930
Tennessee	M	8598	80	10116
Tennessee	M	7322	81	9449
Tennessee	M	6452	82	8089
Tennessee	M	5562	83	7854
Tennessee	M	5033	84	6731
Tennessee	M	22207	85	32331
Tennessee	F	36986	0	41654
Tennessee	F	36418	1	41207
Tennessee	F	36341	2	41096
Tennessee	F	36124	3	39945
Tennessee	F	36724	4	39803
Tennessee	F	37237	5	39650
Tennessee	F	37301	6	39830
Tennessee	F	37972	7	40617
Tennessee	F	39291	8	39550
Tennessee	F	39779	9	38981
Tennessee	F	40172	10	38970
Tennessee	F	39320	11	38800
Tennessee	F	37841	12	39457
Tennessee	F	37751	13	39966
Tennessee	F	38140	14	39992
Tennessee	F	38127	15	40397
Tennessee	F	37180	16	41672
Tennessee	F	37712	17	41922
Tennessee	F	38794	18	39486
Tennessee	F	41069	19	37269
Tennessee	F	40966	20	37313
Tennessee	F	39776	21	38036
Tennessee	F	38057	22	39511
Tennessee	F	37569	23	40316
Tennessee	F	36220	24	39746
Tennessee	F	38426	25	40139
Tennessee	F	37640	26	40682
Tennessee	F	38679	27	48581
Tennessee	F	40982	28	46327
Tennessee	F	43251	29	45846
Tennessee	F	43104	30	41500
Tennessee	F	40739	31	40367
Tennessee	F	39868	32	38349
Tennessee	F	40149	33	40812
Tennessee	F	41999	34	39743
Tennessee	F	45170	35	40560
Tennessee	F	46575	36	43390
Tennessee	F	45720	37	45311
Tennessee	F	45539	38	45048
Tennessee	F	46228	39	42362
Tennessee	F	47199	40	41920
Tennessee	F	45660	41	41697
Tennessee	F	45959	42	43766
Tennessee	F	46308	43	46960
Tennessee	F	44914	44	48801
Tennessee	F	45282	45	47552
Tennessee	F	43943	46	47340
Tennessee	F	42004	47	48266
Tennessee	F	41435	48	48205
Tennessee	F	39967	49	46881
Tennessee	F	40364	50	47040
Tennessee	F	40180	51	47277
Tennessee	F	39317	52	45529
Tennessee	F	41528	53	46180
Tennessee	F	31381	54	44780
Tennessee	F	31647	55	42574
Tennessee	F	31434	56	42183
Tennessee	F	32390	57	40796
Tennessee	F	29319	58	40796
Tennessee	F	27788	59	40763
Tennessee	F	27227	60	39895
Tennessee	F	25572	61	41149
Tennessee	F	25492	62	31308
Tennessee	F	23652	63	31296
Tennessee	F	24523	64	30992
Tennessee	F	23950	65	31582
Tennessee	F	22335	66	28314
Tennessee	F	21949	67	26397
Tennessee	F	21769	68	25723
Tennessee	F	21193	69	23869
Tennessee	F	21519	70	23428
Tennessee	F	19993	71	21436
Tennessee	F	20348	72	21942
Tennessee	F	19593	73	21182
Tennessee	F	19521	74	19373
Tennessee	F	19333	75	18833
Tennessee	F	18527	76	18385
Tennessee	F	17214	77	17593
Tennessee	F	17079	78	17676
Tennessee	F	15985	79	15877
Tennessee	F	14932	80	15899
Tennessee	F	13372	81	14740
Tennessee	F	12072	82	14145
Tennessee	F	11141	83	13431
Tennessee	F	10501	84	12493
Tennessee	F	60206	85	73831
Vermont	M	3358	0	3365
Vermont	M	3435	1	3464
Vermont	M	3378	2	3125
Vermont	M	3538	3	3359
Vermont	M	3710	4	3468
Vermont	M	3924	5	3457
Vermont	M	4038	6	3312
Vermont	M	4143	7	3459
Vermont	M	4212	8	3491
Vermont	M	4567	9	3564
Vermont	M	4705	10	3475
Vermont	M	4678	11	3608
Vermont	M	4734	12	3757
Vermont	M	4714	13	3972
Vermont	M	4645	14	4104
Vermont	M	4775	15	4219
Vermont	M	4622	16	4283
Vermont	M	4518	17	4682
Vermont	M	4687	18	4882
Vermont	M	5028	19	5003
Vermont	M	4890	20	4989
Vermont	M	4282	21	4717
Vermont	M	3753	22	4207
Vermont	M	3438	23	4054
Vermont	M	3128	24	3678
Vermont	M	3176	25	3639
Vermont	M	3122	26	3453
Vermont	M	3222	27	3827
Vermont	M	3508	28	3991
Vermont	M	3830	29	3497
Vermont	M	4051	30	3515
Vermont	M	3827	31	3406
Vermont	M	3681	32	3297
Vermont	M	3907	33	3389
Vermont	M	4188	34	3373
Vermont	M	4466	35	3451
Vermont	M	4720	36	3755
Vermont	M	4774	37	4107
Vermont	M	4808	38	4238
Vermont	M	5126	39	3973
Vermont	M	5145	40	3970
Vermont	M	5175	41	3979
Vermont	M	5174	42	4359
Vermont	M	5133	43	4596
Vermont	M	5134	44	4952
Vermont	M	5177	45	4944
Vermont	M	5056	46	4923
Vermont	M	4906	47	5284
Vermont	M	4777	48	5086
Vermont	M	4740	49	5223
Vermont	M	4687	50	5252
Vermont	M	4701	51	5120
Vermont	M	4631	52	5085
Vermont	M	4681	53	5111
Vermont	M	3421	54	5041
Vermont	M	3493	55	4893
Vermont	M	3455	56	4753
Vermont	M	3644	57	4661
Vermont	M	2940	58	4522
Vermont	M	2814	59	4511
Vermont	M	2626	60	4455
Vermont	M	2455	61	4498
Vermont	M	2472	62	3208
Vermont	M	2225	63	3253
Vermont	M	2202	64	3201
Vermont	M	2172	65	3379
Vermont	M	2013	66	2670
Vermont	M	1946	67	2478
Vermont	M	1954	68	2306
Vermont	M	1941	69	2085
Vermont	M	1915	70	2096
Vermont	M	1751	71	1845
Vermont	M	1870	72	1790
Vermont	M	1723	73	1725
Vermont	M	1550	74	1567
Vermont	M	1557	75	1495
Vermont	M	1402	76	1434
Vermont	M	1332	77	1380
Vermont	M	1180	78	1334
Vermont	M	1182	79	1169
Vermont	M	1014	80	1227
Vermont	M	887	81	1112
Vermont	M	841	82	935
Vermont	M	724	83	946
Vermont	M	594	84	810
Vermont	M	2814	85	3870
Vermont	F	3071	0	3223
Vermont	F	3290	1	3259
Vermont	F	3299	2	3066
Vermont	F	3408	3	3107
Vermont	F	3457	4	3199
Vermont	F	3803	5	3165
Vermont	F	3854	6	3189
Vermont	F	3907	7	3331
Vermont	F	4183	8	3168
Vermont	F	4248	9	3381
Vermont	F	4435	10	3378
Vermont	F	4438	11	3493
Vermont	F	4375	12	3486
Vermont	F	4385	13	3852
Vermont	F	4394	14	3933
Vermont	F	4391	15	3959
Vermont	F	4396	16	4260
Vermont	F	4436	17	4317
Vermont	F	4387	18	4701
Vermont	F	4655	19	4923
Vermont	F	4406	20	4741
Vermont	F	4135	21	4497
Vermont	F	3660	22	4112
Vermont	F	3271	23	3640
Vermont	F	3123	24	3477
Vermont	F	3247	25	3681
Vermont	F	3129	26	3515
Vermont	F	3220	27	3829
Vermont	F	3564	28	3482
Vermont	F	3861	29	3579
Vermont	F	4100	30	3356
Vermont	F	4021	31	3487
Vermont	F	3978	32	3345
Vermont	F	4198	33	3583
Vermont	F	4333	34	3392
Vermont	F	4663	35	3464
Vermont	F	4947	36	3703
Vermont	F	4999	37	4130
Vermont	F	5205	38	4292
Vermont	F	5361	39	4305
Vermont	F	5327	40	4185
Vermont	F	5301	41	4304
Vermont	F	5421	42	4590
Vermont	F	5559	43	4846
Vermont	F	5181	44	5122
Vermont	F	5365	45	5073
Vermont	F	5157	46	5231
Vermont	F	5134	47	5410
Vermont	F	5085	48	5295
Vermont	F	4951	49	5339
Vermont	F	4668	50	5413
Vermont	F	4620	51	5525
Vermont	F	4415	52	5079
Vermont	F	4738	53	5386
Vermont	F	3529	54	5104
Vermont	F	3553	55	4991
Vermont	F	3373	56	4951
Vermont	F	3551	57	4870
Vermont	F	3051	58	4462
Vermont	F	2911	59	4456
Vermont	F	2679	60	4306
Vermont	F	2496	61	4484
Louisiana	M	28025	25	32699
Louisiana	M	27114	26	31449
Louisiana	M	27241	27	33827
Louisiana	M	28962	28	33623
Louisiana	M	29708	29	30391
Louisiana	M	30024	30	28190
Louisiana	M	29277	31	26882
Louisiana	M	28466	32	24798
Louisiana	M	28689	33	25165
Louisiana	M	29710	34	24219
Louisiana	M	31775	35	24324
Louisiana	M	32435	36	26372
Louisiana	M	32507	37	27141
Louisiana	M	32820	38	27491
Louisiana	M	33423	39	27161
Louisiana	M	34826	40	26190
Louisiana	M	33952	41	26818
Louisiana	M	33969	42	27566
Louisiana	M	34016	43	29724
Louisiana	M	32926	44	30275
Louisiana	M	33111	45	30507
Louisiana	M	31931	46	30546
Louisiana	M	30675	47	31015
Louisiana	M	29431	48	32380
Louisiana	M	28622	49	31334
Louisiana	M	28653	50	31212
Louisiana	M	27403	51	31401
Louisiana	M	27403	52	30385
Louisiana	M	28410	53	30395
Louisiana	M	20701	54	29227
Louisiana	M	21267	55	28153
Louisiana	M	20802	56	26570
Louisiana	M	21026	57	25879
Louisiana	M	19138	58	25824
Louisiana	M	17741	59	24461
Louisiana	M	17280	60	23966
Louisiana	M	16655	61	25335
Louisiana	M	16252	62	17763
Louisiana	M	15125	63	17981
Louisiana	M	14672	64	17540
Louisiana	M	14545	65	17561
Louisiana	M	13224	66	15544
Louisiana	M	13379	67	14425
Louisiana	M	12915	68	13845
Louisiana	M	12449	69	13273
Louisiana	M	12436	70	12678
Louisiana	M	12169	71	11628
Louisiana	M	11788	72	10979
Louisiana	M	11107	73	10845
Louisiana	M	10603	74	9527
Louisiana	M	9883	75	9370
Louisiana	M	9297	76	8838
Louisiana	M	8708	77	8152
Louisiana	M	8007	78	7932
Louisiana	M	7121	79	7529
Louisiana	M	6515	80	7163
Louisiana	M	5511	81	6374
Louisiana	M	4798	82	5935
Louisiana	M	4114	83	5194
Louisiana	M	3553	84	4708
Louisiana	M	16542	85	22800
Louisiana	F	31578	0	31172
Louisiana	F	30904	1	32750
Louisiana	F	31050	2	27028
Louisiana	F	30672	3	30204
Louisiana	F	30866	4	30482
Louisiana	F	31333	5	29587
Louisiana	F	32051	6	29964
Louisiana	F	32581	7	30279
Louisiana	F	33126	8	29720
Louisiana	F	33604	9	28965
Louisiana	F	34367	10	29207
Louisiana	F	34151	11	28845
Louisiana	F	33299	12	29075
Louisiana	F	33989	13	29473
Louisiana	F	34759	14	30251
Louisiana	F	35821	15	30833
Louisiana	F	35427	16	31416
Louisiana	F	35776	17	32104
Louisiana	F	37303	18	35496
Louisiana	F	36901	19	32997
Louisiana	F	36636	20	32637
Louisiana	F	33983	21	33250
Louisiana	F	32292	22	33867
Louisiana	F	31711	23	34538
Louisiana	F	29831	24	33060
Louisiana	F	29755	25	33321
Louisiana	F	28375	26	31192
Louisiana	F	28897	27	33866
Louisiana	F	30364	28	34155
Louisiana	F	31611	29	30995
Louisiana	F	31748	30	28212
Louisiana	F	30410	31	27556
Louisiana	F	30348	32	26007
Louisiana	F	30660	33	26539
Louisiana	F	31511	34	25567
Louisiana	F	33706	35	25889
Louisiana	F	34876	36	27720
Louisiana	F	35203	37	29470
Louisiana	F	35516	38	29475
Louisiana	F	35962	39	28388
Louisiana	F	36997	40	28212
Louisiana	F	35652	41	28553
Louisiana	F	35339	42	29138
Louisiana	F	35516	43	31597
Louisiana	F	34523	44	32553
Louisiana	F	35112	45	32634
Louisiana	F	33301	46	33304
Louisiana	F	31915	47	33279
Louisiana	F	31377	48	34869
Louisiana	F	30967	49	33526
Louisiana	F	30112	50	33060
Louisiana	F	28951	51	33293
Louisiana	F	28641	52	31948
Louisiana	F	29695	53	32925
Louisiana	F	22682	54	31299
Louisiana	F	23085	55	29730
Louisiana	F	22430	56	29024
Louisiana	F	23122	57	28560
Louisiana	F	21077	58	27637
Louisiana	F	19804	59	26339
Louisiana	F	19482	60	26257
Louisiana	F	18592	61	27413
Louisiana	F	18518	62	20355
Louisiana	F	17233	63	20671
Louisiana	F	16801	64	19887
Louisiana	F	17173	65	20490
Louisiana	F	15820	66	18139
Louisiana	F	16148	67	17144
Louisiana	F	16244	68	16756
Louisiana	F	15749	69	15882
Louisiana	F	16101	70	15627
Louisiana	F	15376	71	14241
Louisiana	F	15506	72	13758
Louisiana	F	15167	73	14033
Louisiana	F	14395	74	12580
Louisiana	F	14159	75	12695
Louisiana	F	13130	76	12467
Louisiana	F	12812	77	11797
Louisiana	F	12336	78	12004
Louisiana	F	11582	79	11065
Louisiana	F	11177	80	10959
Louisiana	F	9429	81	10347
Louisiana	F	8965	82	9599
Louisiana	F	7821	83	9107
Louisiana	F	7103	84	7874
Louisiana	F	42697	85	49450
Montana	M	5616	0	6576
Montana	M	5618	1	6530
